Entity,Code,Year,"Meat, game | 00001163 || Production | 005510 || tonnes","Meat, horse | 00001097 || Production | 005510 || tonnes","Meat, camel | 00001127 || Production | 005510 || tonnes","Meat, sheep and goat | 00001807 || Production | 005510 || tonnes","Meat, beef and buffalo | 00001806 || Production | 005510 || tonnes","Meat, pig | 00001035 || Production | 005510 || tonnes","Meat, poultry | 00001808 || Production | 005510 || tonnes"
Philippines,PHL,2003,,693.45,,33124,259261,1384575,660131
Philippines,PHL,2004,,693.45,,33751,258949,1365606,682585
Philippines,PHL,2005,,693.45,,36205,249865,1415041,672385
Philippines,PHL,2006,,693.45,,44903,251822,1564957,684430
Philippines,PHL,2007,,703.8,,49649,288243,1616715,778428
Philippines,PHL,2008,,724.5,,53436,285979,1605984,844719
Philippines,PHL,2009,,724.5,,54544,288360,1628839,858198
Philippines,PHL,2010,,724.5,,55545,300005,1635756,898808
Philippines,PHL,2011,,724.5,,55736,300603,1641587,951012
Philippines,PHL,2012,,724.5,,54374,294983,1652881,1058594
Philippines,PHL,2013,,724.5,,54686,296876,1681128,1119600
Philippines,PHL,2014,,695.94,,55439.9,301468,1690692,1151652.9
Philippines,PHL,2015,,680.04,,56821.81,304681.12,1775712,1222021.5
Philippines,PHL,2016,,664.14,,49163.41,275128.25,1763251.6,1276112.1
Philippines,PHL,2017,,572.41,,41440.34,238275.27,1674568.2,1306867.9
Philippines,PHL,2018,,629.77,,33975.93,203226.73,1623834.6,1439540.1
Philippines,PHL,2019,,595.57,,33714.3,200642.33,1607655.5,1508900.6
Philippines,PHL,2020,,590.93,,31672.63,174768,1499853,1417953.1
Philippines,PHL,2021,,583.26,,32252.82,182725.23,1187304.8,1367516.8
Philippines,PHL,2022,,578.86,,31085.25,183459.95,1215983.4,1459202.6
Philippines,PHL,2023,,574.14,,29755.22,178592.06,1276901.8,1534565.2
Poland,POL,1961,5100,13500,,25700,337800,1255100,70800
Poland,POL,1962,3700,10100,,24500,386400,1238700,75000
Poland,POL,1963,2500,9000,,21600,434700,1111000,72900
Poland,POL,1964,2900,11000,,19100,449600,1092500,81800
Poland,POL,1965,3000,6600,,19300,412100,1298100,88700
Poland,POL,1966,3100,5500,,19300,406000,1342700,103500
Poland,POL,1967,3700,8600,,21000,470500,1312700,107400
Poland,POL,1968,4400,10800,,22700,505800,1294200,114300
Poland,POL,1969,6000,12700,,22700,544300,1312500,123700
Poland,POL,1970,4600,19100,,21800,508800,1292400,127900
Poland,POL,1971,4600,19300,,22300,487300,1329600,138500
Poland,POL,1972,5200,15800,,23200,451700,1587100,158600
Poland,POL,1973,5600,13400,,22200,487400,1770600,181200
Poland,POL,1974,5400,15200,,20400,627500,1885000,206200
Poland,POL,1975,5400,15400,,17100,685300,1811700,235600
Poland,POL,1976,5400,18500,,16100,778600,1542800,276800
Poland,POL,1977,7400,20700,,17200,711000,1551000,320400
Poland,POL,1978,6900,20100,,19300,700200,1784800,358300
Poland,POL,1979,7300,20800,,20300,735500,1795400,398400
Poland,POL,1980,7200,21600,,18500,702600,1711400,418900
Poland,POL,1981,6974,13100,,17900,524300,1345500,432200
Poland,POL,1982,7600,11100,,17900,674000,1462000,186800
Poland,POL,1983,10500,18100,,17300,642000,1396200,189100
Poland,POL,1984,9000,21200,,20800,686500,1303900,255400
Poland,POL,1985,10500,25900,,26100,723500,1486300,275600
Poland,POL,1986,10800,20200,,30700,751900,1728100,315300
Poland,POL,1987,9900,17200,,30200,735100,1729200,325400
Poland,POL,1988,10000,12600,,26400,688900,1828300,347200
Poland,POL,1989,11000,9400,,22400,636700,1854200,362000
Poland,POL,1990,12900,3600,,28700,725400,1854500,331016
Poland,POL,1991,15200,4100,,33000,662500,1947300,343812
Poland,POL,1992,15300,3900,,22500,544100,2035600,321490
Poland,POL,1993,11700,4300,,17600,480400,1903000,301912
Poland,POL,1994,11300,6800,,8300,421300,1681300,381118
Poland,POL,1995,11500,4200,,5600,385700,2007500,383600
Poland,POL,1996,12000,4600,,5100,414900,2063700,443455
Poland,POL,1997,9700,5200,,2900,429100,1891300,478000
Poland,POL,1998,12100,7100,,1300,429900,2026200,523617
Poland,POL,1999,12000,9100,,1600,384600,2043000,573000
Poland,POL,2000,11000,11200,,1300,348500,1923000,589400
Poland,POL,2001,6000,10300,,1300,316300,1849100,703400
Poland,POL,2002,7858.17,8000,,1100,281300,2023300,822900
Poland,POL,2003,8284.29,7400,,1400,317400,2190300,713426
Poland,POL,2004,8000,7500,,1700,310500,1956000,795918
Poland,POL,2005,10000,10000,,1200,309500,1955500,892424
Poland,POL,2006,11000,10600,,1300,362900,2097500,918779
Poland,POL,2007,13000,12600,,1500,379500,2150700,1021874
Poland,POL,2008,13000,10600,,1400,393400,1920400,865442
Poland,POL,2009,13000,14100,,1200,396900,1735700,1195183
Poland,POL,2010,10000,14400,,1100,400900,1894800,1258600
Poland,POL,2011,10000,12600,,1100,391200,1936300,1297170
Poland,POL,2012,9862.86,11900,,900,382900,1848600,1587077
Poland,POL,2013,9192.37,11000,,900,373900,1775500,1704950.9
Poland,POL,2014,8893.9,7800,,1300,446300,1864500,1666276.1
Poland,POL,2015,8759.18,9900,,700,486700,1976000,1680995.1
Poland,POL,2016,8351.24,9600,,700,512000,2008800,1717844.8
Poland,POL,2017,8103.35,8600,,900,569200,2032900,1695017.5
Poland,POL,2018,,9200,,1020,564840,2093200,
Poland,POL,2019,,8700,,1150,560500,1988840,2567692.5
Poland,POL,2020,,,,1090,559460,1985120,2698478.5
Poland,POL,2021,,,,1180,555220,1985810,2559995.5
Poland,POL,2022,,,,1280,540680,1804960,2745492.2
Poland,POL,2023,,,,1400,514770,1776140,2758118.8
Polynesia,OWID_PYA,1961,,,,84.97,701.73,1854.5,474.18
Polynesia,OWID_PYA,1962,,,,83.67,793.05,2021.25,503.92
Polynesia,OWID_PYA,1963,,,,85.5,892.23,2245.39,518.02
Polynesia,OWID_PYA,1964,,,,87.22,1000.55,2291.95,553.66
Polynesia,OWID_PYA,1965,,,,87.08,1006.48,2404.35,573.12
Polynesia,OWID_PYA,1966,,,,90.38,851.37,2476.05,652.68
Polynesia,OWID_PYA,1967,,,,90.22,823.81,2507.3,821.6
Polynesia,OWID_PYA,1968,,,,91.2,904.36,2575.45,842.39
Polynesia,OWID_PYA,1969,,,,90,960.15,2646.3,798.26
Polynesia,OWID_PYA,1970,,,,88.95,811.08,2756.5,1137.24
Polynesia,OWID_PYA,1971,,,,98.25,840.83,2907.9,892.34
Polynesia,OWID_PYA,1972,,,,86.55,653.08,2940.1,789.7
Polynesia,OWID_PYA,1973,,,,85.95,764.71,3028.73,828.23
Polynesia,OWID_PYA,1974,,,,90.6,631.65,3254.8,872.81
Polynesia,OWID_PYA,1975,,,,99.45,745.14,3334.7,955.04
Polynesia,OWID_PYA,1976,,,,100.8,884.83,3684.28,1058.3
Polynesia,OWID_PYA,1977,,,,104.25,1168.64,3781.3,1041.06
Polynesia,OWID_PYA,1978,,,,108.38,1199.1,3797.4,1103.38
Polynesia,OWID_PYA,1979,,,,113.7,1177.62,3770.3,1279.36
Polynesia,OWID_PYA,1980,,,,119.33,1188.4,4229.9,1335.06
Polynesia,OWID_PYA,1981,,,,124.8,1149,4721,1243.91
Polynesia,OWID_PYA,1982,,,,113.1,1144.9,4907.6,1234.15
Polynesia,OWID_PYA,1983,,,,106.2,1111.95,5187.7,1164.25
Polynesia,OWID_PYA,1984,,,,103.95,1156.05,5655.5,982.1
Polynesia,OWID_PYA,1985,,,,101.7,1041.8,5950.1,1223
Polynesia,OWID_PYA,1986,,,,101.46,1041,6384.05,1339.8
Polynesia,OWID_PYA,1987,,,,102.53,1224.5,6471.5,1403.9
Polynesia,OWID_PYA,1988,,,,108.53,1240,6725.65,1409
Polynesia,OWID_PYA,1989,,,,98.78,1549.13,7126.9,1099.4
Polynesia,OWID_PYA,1990,,,,103.28,1490.8,7273.95,1275.8
Polynesia,OWID_PYA,1991,,,,107.92,1425.96,6908.78,1366.54
Polynesia,OWID_PYA,1992,,,,119.33,1314.45,6705.25,1215.59
Polynesia,OWID_PYA,1993,,,,107.55,1288.44,6832.25,1261.99
Polynesia,OWID_PYA,1994,,,,107.7,1331.43,7009.61,1337.99
Polynesia,OWID_PYA,1995,,,,109.35,1395.42,6866.5,1389.68
Polynesia,OWID_PYA,1996,,,,105.31,1710.41,6848.5,1487.6
Polynesia,OWID_PYA,1997,,,,103.92,1398.4,6818.17,1483.6
Polynesia,OWID_PYA,1998,,,,108.22,1428.4,6884.71,1491.6
Polynesia,OWID_PYA,1999,,,,107.91,1478.34,6885.07,1584.6
Polynesia,OWID_PYA,2000,,,,106.29,1558.24,6993.15,1555.6
Polynesia,OWID_PYA,2001,,,,105.24,1558.14,7218.64,1648.6
Polynesia,OWID_PYA,2002,,,,104.95,1765.05,6757.8,1564.6
Polynesia,OWID_PYA,2003,,,,104.93,1603.42,6617.4,1561.6
Polynesia,OWID_PYA,2004,,,,105,1622.04,6753.86,1578.04
Polynesia,OWID_PYA,2005,,,,105.55,1577.12,6761.38,1593.76
Polynesia,OWID_PYA,2006,,,,106.75,1587.78,6683.9,1532.47
Polynesia,OWID_PYA,2007,,,,108.4,1616.56,6600.47,1546.44
Polynesia,OWID_PYA,2008,,,,109.1,1585.55,6467.68,1541.11
Polynesia,OWID_PYA,2009,,,,109.82,1815.47,6099.43,1398.44
Polynesia,OWID_PYA,2010,,,,109.67,1807.75,6400.72,1489.35
Polynesia,OWID_PYA,2011,,,,110.4,1896.13,6236.54,1505.44
Polynesia,OWID_PYA,2012,,,,113.18,1964.55,6316.7,1522.1
Polynesia,OWID_PYA,2013,,,,113.43,1846.49,6175.77,1538.55
Polynesia,OWID_PYA,2014,,,,111.65,1778.48,6227.39,1528.77
Polynesia,OWID_PYA,2015,,,,110.93,1866.74,6140.73,1544.02
Polynesia,OWID_PYA,2016,,,,109.89,2217.52,5866.34,1497.81
Polynesia,OWID_PYA,2017,,,,109.87,2159.28,5455.65,1461.91
Polynesia,OWID_PYA,2018,,,,110.12,2042.29,5140.95,1437.65
Polynesia,OWID_PYA,2019,,,,108.44,1823.54,4701.58,1327.13
Polynesia,OWID_PYA,2020,,,,110.01,1740.23,4374.23,1355.28
Polynesia,OWID_PYA,2021,,,,109.17,2005.85,5095.61,1390.68
Polynesia,OWID_PYA,2022,,,,108.17,1940.27,4890.11,1369.6
Polynesia,OWID_PYA,2023,,,,106.9,1900.18,4714.57,1354.75
Portugal,PRT,1961,1939,2500,,20751,46239,84309,14715
Portugal,PRT,1962,1969,2390,,21111,52251,79768,24439
Portugal,PRT,1963,2018,2536,,20975,48930,80259,31962
Portugal,PRT,1964,2097,2899,,24800,45597,75572,36785
Portugal,PRT,1965,2188,2430,,25693,60903,75419,39125
Portugal,PRT,1966,2291,2052,,23580,65095,81000,39402
Portugal,PRT,1967,2209,1600,,23651,54672,87000,39679
Portugal,PRT,1968,1536,1432,,20225,62233,95500,39966
Portugal,PRT,1969,1697,1540,,21384,84858,102300,48522
Portugal,PRT,1970,1795,1729,,22229,94106,93800,52700
Portugal,PRT,1971,1950,2122,,20930,81152,97800,61748
Portugal,PRT,1972,2093,1757,,20902,78553,105900,69486
Portugal,PRT,1973,2298,1493,,24237,86197,111000,77654
Portugal,PRT,1974,2351,1141,,24492,89462,115700,94133
Portugal,PRT,1975,2587,1037,,24456,102323,129248,95000
Portugal,PRT,1976,2793,988,,25561,85675,124621,110000
Portugal,PRT,1977,4099,689,,26397,83848,140000,133773
Portugal,PRT,1978,4045,825,,25812,96405,155000,117399
Portugal,PRT,1979,4186,973,,21855,98630,160000,113309
Portugal,PRT,1980,4016,982,,23925,102586,155000,145220
Portugal,PRT,1981,4198,949,,23344,120882,177977,134550
Portugal,PRT,1982,4353,1021,,25267,126923,178839,127750
Portugal,PRT,1983,4540,1403,,26322,109662,175763,134350
Portugal,PRT,1984,4570,1559,,25320,99433,183295,107465
Portugal,PRT,1985,4680,1421,,24473,99772,174490,108264
Portugal,PRT,1986,4780,1248,,25534,105004,171199,127163
Portugal,PRT,1987,4742,1163,,25905,104608,199255,134386
Portugal,PRT,1988,4737,1038,,27820,114568,183315,138546
Portugal,PRT,1989,4780,1068,,27071,131111,210822,139931
Portugal,PRT,1990,5192,919,,27811,116411,279323,129403
Portugal,PRT,1991,5228,865,,30423,132689,262521,142000
Portugal,PRT,1992,5283,784,,27469,127308,264588,199206
Portugal,PRT,1993,5465,765,,26300,120426,307287,203128
Portugal,PRT,1994,5374,651,,27287,95164,315625,220717
Portugal,PRT,1995,5264,565,,26778,105016,305036,218255
Portugal,PRT,1996,4836,699,,26175,100304,324583,231328
Portugal,PRT,1997,4655,538,,27174,109538,330041,253045
Portugal,PRT,1998,4680,598,,25641,96709,358610,280475
Portugal,PRT,1999,4244,468,,24871,98214,373248,268589
Portugal,PRT,2000,4148,372,,26258,100787,355422,273161
Portugal,PRT,2001,4200,482,,24174,96312,342609,294567
Portugal,PRT,2002,4215.94,341,,25889,106638,355956,287887
Portugal,PRT,2003,4243.44,290,,24159,105772,354875,249564
Portugal,PRT,2004,4235.25,245,,23569,119260,340279,268364
Portugal,PRT,2005,4239.72,243,,23354,119019,352998,273583
Portugal,PRT,2006,4242.49,211,,24919,106087,365869,266617
Portugal,PRT,2007,4250,200,,25968,91743,385864,291995
Portugal,PRT,2008,4235.14,157,,22998,108540,404153,299937
Portugal,PRT,2009,4190.68,149,,19446,102995,395970,309796
Portugal,PRT,2010,4211.58,126,,19796,93159,407808,314027
Portugal,PRT,2011,4204.87,178,,19643,96003,406814,310948
Portugal,PRT,2012,4198.17,543,,19066,92988,384182,313826
Portugal,PRT,2013,4191.46,547,,19071,84011,366414,314297
Portugal,PRT,2014,4180.91,540,,10933,79843,381656,314185
Portugal,PRT,2015,4156.9,606,,18843,88645,400296,329141
Portugal,PRT,2016,4168.73,211,,18242,90704,399674,343176
Portugal,PRT,2017,4163.83,223,,16952,91187,377866,361365
Portugal,PRT,2018,,180,,16900,93790,383220,343860
Portugal,PRT,2019,,184,,17920,92030,387920,350250
Portugal,PRT,2020,,79,,15680,97780,379290,354190
Portugal,PRT,2021,,87,,17180,103000,380290,358750
Portugal,PRT,2022,,19,,16110,103760,369720,369430
Portugal,PRT,2023,,,,13470,98420,356460,379450
Puerto Rico,PRI,1961,,,,153.68,13304,10558,9328
Puerto Rico,PRI,1962,,,,153.92,13548,10897,10584
Puerto Rico,PRI,1963,,,,156.04,15008,11477,11040
Puerto Rico,PRI,1964,,,,162.28,16093,11367,11572
Puerto Rico,PRI,1965,,,,164.4,18381,12517,10389
Puerto Rico,PRI,1966,,,,201.64,20192,12226,10795
Puerto Rico,PRI,1967,,,,200.76,20279,12235,11119
Puerto Rico,PRI,1968,,,,208.48,19189,12732,11375
Puerto Rico,PRI,1969,,,,204.2,18100,13950,11506
Puerto Rico,PRI,1970,,,,210.92,18103,13141,12543
Puerto Rico,PRI,1971,,,,210,20178,13377,13759
Puerto Rico,PRI,1972,,,,216.72,20775,14197,13945
Puerto Rico,PRI,1973,,,,219.08,21407,15031,14720
Puerto Rico,PRI,1974,,,,219.44,22280,14590,15106
Puerto Rico,PRI,1975,,,,255.8,20052,15474,15906
Puerto Rico,PRI,1976,,,,277.4,21055,18598,17184
Puerto Rico,PRI,1977,,,,288.4,21057,19835,18570
Puerto Rico,PRI,1978,,,,285.4,25428,25787,18996
Puerto Rico,PRI,1979,,,,294.4,28128,23239,25080
Puerto Rico,PRI,1980,,,,282.4,22079,16218,27883
Puerto Rico,PRI,1981,,,,262.6,17123,18861,29544
Puerto Rico,PRI,1982,,,,190.6,16980,20230,28280
Puerto Rico,PRI,1983,,,,207.6,21200,16564,26533
Puerto Rico,PRI,1984,,,,209.6,25809,15422,26313
Puerto Rico,PRI,1985,,,,203.2,24418,17894,33041
Puerto Rico,PRI,1986,,,,197.28,25409,25216,38790
Puerto Rico,PRI,1987,,,,207.36,27656,23734,42438
Puerto Rico,PRI,1988,,,,222.08,22205,22394,50595
Puerto Rico,PRI,1989,,,,261.2,19896,25106,53309
Puerto Rico,PRI,1990,,,,279.2,20929,28353,51329
Puerto Rico,PRI,1991,,,,310.4,18859,30343,56672
Puerto Rico,PRI,1992,,,,337.4,20551,18000,57591
Puerto Rico,PRI,1993,,,,312.8,18712,17132,59269
Puerto Rico,PRI,1994,,,,305.4,17835,15403,61305
Puerto Rico,PRI,1995,,,,247,16218,15375,61709
Puerto Rico,PRI,1996,,,,227.2,13669,14937,59826
Puerto Rico,PRI,1997,,,,184,15713,13186,59886
Puerto Rico,PRI,1998,,,,189.2,13500,14000,58997
Puerto Rico,PRI,1999,,,,54.53,17545,9361,52510
Puerto Rico,PRI,2000,,,,53.2,15122,9469,59582
Puerto Rico,PRI,2001,,,,57.8,12511,10095,51524
Puerto Rico,PRI,2002,,,,61.14,10647,9262,54103
Puerto Rico,PRI,2003,,,,32.5,9656,9223,47065
Puerto Rico,PRI,2004,,,,26.2,12583,11895,49753
Puerto Rico,PRI,2005,,,,28.1,9802,10743,49579
Puerto Rico,PRI,2006,,,,30,10458.45,9332.07,52292.86
Puerto Rico,PRI,2007,,,,31.01,9694.45,9394.29,55764.38
Puerto Rico,PRI,2008,,,,34.89,9073.28,10064.01,53155.2
Puerto Rico,PRI,2009,,,,36.22,8782.74,10128.89,51769.04
Puerto Rico,PRI,2010,,,,37.59,8238.15,10194,49344.16
Puerto Rico,PRI,2011,,,,38.93,7706.14,10252.12,45054.8
Puerto Rico,PRI,2012,,,,40.87,6938.99,10359.8,43774.74
Puerto Rico,PRI,2013,,,,40.26,6884.01,9706.56,38691.73
Puerto Rico,PRI,2014,,,,40.29,6792.99,9329.18,35408.75
Puerto Rico,PRI,2015,,,,40.33,7004.37,8955.79,33504.57
Puerto Rico,PRI,2016,,,,40.39,6062.83,8588.34,31358.55
Puerto Rico,PRI,2017,,,,40.46,5698.28,8245.87,34272.57
Puerto Rico,PRI,2018,,,,41.41,5375.53,7681.75,40493.83
Puerto Rico,PRI,2019,,,,43.17,5095.15,7309.91,32708.03
Puerto Rico,PRI,2020,,,,46.15,4826.96,6455.46,27108.13
Puerto Rico,PRI,2021,,,,48.6,4608.68,7962.45,20000
Puerto Rico,PRI,2022,,,,53.06,4407.01,6729.54,18000
Puerto Rico,PRI,2023,,,,52.64,5315.25,7575.08,18000
Qatar,QAT,1961,,,0,1629.2,96,,44
Qatar,QAT,1962,,,0,1679.8,102,,44
Qatar,QAT,1963,,,0,1734.2,103.2,,46
Qatar,QAT,1964,,,0,1779.6,108,,48
Qatar,QAT,1965,,,0,1811.7,120,,48
Qatar,QAT,1966,,,0,1893,120,,50
Qatar,QAT,1967,,,0,1975,120,,60
Qatar,QAT,1968,,,0,2132,120,,80
Qatar,QAT,1969,,,0,2146,120,,100
Qatar,QAT,1970,,,0,2235,120,,120
Qatar,QAT,1971,,,0,4410,138,,140
Qatar,QAT,1972,,,0,2024,120,,160
Qatar,QAT,1973,,,0,2488,132,,180
Qatar,QAT,1974,,,0,2652,144,,200
Qatar,QAT,1975,,,0,3709,168,,300
Qatar,QAT,1976,,,0,2846,180,,400
Qatar,QAT,1977,,,0,4428,192,,561
Qatar,QAT,1978,,,0,5530,156,,659
Qatar,QAT,1979,,,0,5405.43,144,,913
Qatar,QAT,1980,,,0,6294,192,,700
Qatar,QAT,1981,,,0,6601,192,,776
Qatar,QAT,1982,,,0,6730,102,,923
Qatar,QAT,1983,,,0,12210,105.6,,1270
Qatar,QAT,1984,,,0,9524,114,,1675
Qatar,QAT,1985,,,0,7030,120,,1862
Qatar,QAT,1986,,,0,18252,180,,1162
Qatar,QAT,1987,,,0,10480,198,,1500
Qatar,QAT,1988,,,0,12730,199.2,,2629
Qatar,QAT,1989,,,0,7058,200.4,,2145
Qatar,QAT,1990,,,683,10841.73,202.08,,2923
Qatar,QAT,1991,,,828,13390,185.16,,3745
Qatar,QAT,1992,,,965,10850,222.84,,3833
Qatar,QAT,1993,,,1000,11025,228,,3672
Qatar,QAT,1994,,,1020,10950,240,,4043
Qatar,QAT,1995,,,1035,10500,246,,3817
Qatar,QAT,1996,,,1070,7100,324,,4111
Qatar,QAT,1997,,,1080,10550,417.96,,3259
Qatar,QAT,1998,,,1025,8105,408,,2749
Qatar,QAT,1999,,,1120,6260,470.04,,2714
Qatar,QAT,2000,,,1210,6924.5,540,,4209
Qatar,QAT,2001,,,1030,8904,312,,3963
Qatar,QAT,2002,,,1045,9380,312,,5534
Qatar,QAT,2003,,,1070,8107.27,324,,4817
Qatar,QAT,2004,,,1090,6563.34,480,,4900
Qatar,QAT,2005,,,1067,9067.74,300,,5308
Qatar,QAT,2006,,,1100,9000,324,,5740
Qatar,QAT,2007,,,1105,8634.69,324,,6580
Qatar,QAT,2008,,,1139,9980,324,,7000
Qatar,QAT,2009,,,1190,10550.59,516,,7280
Qatar,QAT,2010,,,1326,9716.2,576,,8430.52
Qatar,QAT,2011,,,1360,10012.37,468,,9215.32
Qatar,QAT,2012,,,1860,10340.85,480,,9497.73
Qatar,QAT,2013,,,2195.65,10644.2,495,,8117
Qatar,QAT,2014,,,459.49,13919.25,663.25,,8006
Qatar,QAT,2015,,,2533.61,13817.08,713.51,,8527
Qatar,QAT,2016,,,1687.47,10876.95,925.75,,18000
Qatar,QAT,2017,,,1660.97,13120.63,857.2,,15000
Qatar,QAT,2018,,,951.06,15770.97,1069.87,,26028.92
Qatar,QAT,2019,,,1723.33,13745.31,1439.33,,27028.98
Qatar,QAT,2020,,,1038.48,11666.74,1512,,34790
Qatar,QAT,2021,,,1376.01,9177.61,1450.3,,35372.8
Qatar,QAT,2022,,,302.16,6713.64,925.2,,25700
Qatar,QAT,2023,,,1157.8,2009.1,376.8,,29035
Reunion,REU,1961,,20,,34.8,2100,3250,1600
Reunion,REU,1962,,20,,38.4,2196,3400,1600
Reunion,REU,1963,,20,,33.6,2381,3479,1800
Reunion,REU,1964,,20,,44.4,2026,3250,1800
Reunion,REU,1965,,10,,38.4,1400,3375,2000
Reunion,REU,1966,,4,,70,1519,2911,2300
Reunion,REU,1967,,5,,73.4,1497,3189,1800
Reunion,REU,1968,,3,,81.6,1620,3475,2000
Reunion,REU,1969,,4,,90.6,1660,3569,2100
Reunion,REU,1970,,3,,82.8,1551,4028,2100
Reunion,REU,1971,,4,,74.32,1426,4452,2100
Reunion,REU,1972,,2,,94.6,1472,4073,2120
Reunion,REU,1973,,3,,111.2,1110,3197,2145
Reunion,REU,1974,,3,,97.4,839,3253,2428
Reunion,REU,1975,,2,,91.6,844,3623,2625
Reunion,REU,1976,,2,,88.6,809,4052,3670
Reunion,REU,1977,,1,,81.08,1070,4571,4130
Reunion,REU,1978,,1,,74.84,1012,4402,3470
Reunion,REU,1979,,1,,75.44,951,4660,5270
Reunion,REU,1980,,1,,70.6,977,5019,5600
Reunion,REU,1981,,1,,73.6,890,5421,5100
Reunion,REU,1982,,1,,90.6,935,5271,5800
Reunion,REU,1983,,10,,86.18,1011,5355,6000
Reunion,REU,1984,,10,,85.18,1131,5523,6000
Reunion,REU,1985,,10,,87.18,1200,5361,6122
Reunion,REU,1986,,10,,84.18,1157,5675,6888
Reunion,REU,1987,,10,,88.18,1238,6223,7383
Reunion,REU,1988,,10,,83.65,1159,6693,8190
Reunion,REU,1989,,10,,85.65,1246,7187,8912
Reunion,REU,1990,,18,,88.98,1261,7589,10400
Reunion,REU,1991,,14,,91,1050,8500,11940
Reunion,REU,1992,,13,,86,1060,9500,12040
Reunion,REU,1993,,11,,87,1206,10186,12459
Reunion,REU,1994,,11,,88,1146,10320,13196
Reunion,REU,1995,,24,,80,1182,10314,14420
Reunion,REU,1996,,11,,84,1127,10314,14773
Reunion,REU,1997,,11,,95,1500,12591,16489
Reunion,REU,1998,,12,,99,1517,11273,17686
Reunion,REU,1999,,13,,97,1737,12040,18295
Reunion,REU,2000,,13,,99,1615,12297,18104
Reunion,REU,2001,,13,,98,1750,11889,18196
Reunion,REU,2002,,14,,99,1782,12080,18528
Reunion,REU,2003,,12,,95,1670,12196,18536
Reunion,REU,2004,,13,,92,1733,12808,18687
Reunion,REU,2005,,14,,93,1798,13178,18924
Reunion,REU,2006,,14,,92,1859,12955,19234
Romania,ROU,1961,0,9000,,53300,158500,283000,66000
Romania,ROU,1962,0,9000,,54300,172700,300000,71000
Romania,ROU,1963,0,8640,,51300,147600,245000,76000
Romania,ROU,1964,0,8640,,49600,151400,330000,81000
Romania,ROU,1965,0,8460,,49700,157400,357000,86500
Romania,ROU,1966,0,8460,,48700,189100,372000,88500
Romania,ROU,1967,0,8460,,57600,209300,406000,93200
Romania,ROU,1968,0,8460,,55000,246700,420000,98400
Romania,ROU,1969,0,8460,,65300,225600,417000,116000
Romania,ROU,1970,0,8100,,79700,215000,468000,120000
Romania,ROU,1971,0,8100,,66900,203500,474000,145000
Romania,ROU,1972,0,7740,,63200,210200,591000,190000
Romania,ROU,1973,0,7560,,69200,241000,674000,209000
Romania,ROU,1974,0,7560,,70000,240000,749000,238000
Romania,ROU,1975,0,7380,,70700,256600,754000,282000
Romania,ROU,1976,0,7200,,67400,271700,796000,275800
Romania,ROU,1977,0,7380,,78000,295700,829000,307300
Romania,ROU,1978,0,6840,,71000,288000,852000,323400
Romania,ROU,1979,0,7200,,85000,322600,925000,373800
Romania,ROU,1980,0,7200,,78000,291800,863000,357000
Romania,ROU,1981,0,5400,,64000,289000,855000,382200
Romania,ROU,1982,1000,4500,,71500,228500,785000,400400
Romania,ROU,1983,800,4500,,71900,209000,790000,423500
Romania,ROU,1984,1700,4860,,89500,235000,869000,420000
Romania,ROU,1985,2100,5400,,84200,231500,853000,441000
Romania,ROU,1986,2800,5940,,80800,190500,851000,462000
Romania,ROU,1987,2600,6120,,89700,206300,872000,462700
Romania,ROU,1988,2800,6300,,82200,191000,818000,427700
Romania,ROU,1989,6000,5940,,96700,219500,798000,338800
Romania,ROU,1990,3000,6660,,108500,316500,787835,386400
Romania,ROU,1991,2500,,,94000,317000,833910,331800
Romania,ROU,1992,2700,,,99500,249500,788750,295400
Romania,ROU,1993,2900,,,91500,252000,761300,300800
Romania,ROU,1994,3000,,,80500,258000,775300,260000
Romania,ROU,1995,3300,,,75172,201781,673016,286110
Romania,ROU,1996,3500,,,71476,177415,630646,292558
Romania,ROU,1997,3524.71,,,64233,185104,666700,254253
Romania,ROU,1998,3618.05,,,56884,150245,617188,267034
Romania,ROU,1999,3800,,,57932,153000,595133,268501
Romania,ROU,2000,3780.04,,,53134,162000,502337,259414
Romania,ROU,2001,3835.11,,,51880,144558,460109,283898
Romania,ROU,2002,3892.42,,,54422,156106,476168,339897
Romania,ROU,2003,3949.88,,,67500,185400,532516,344198
Romania,ROU,2004,4007.61,,,73049,161618,374039,302928
Romania,ROU,2005,4074.48,,,51783,190196,436424,308639
Romania,ROU,2006,4200,,,45246,159313,451832,273305
Romania,ROU,2007,4300,,,54763,164642,470223,312145
Romania,ROU,2008,4216.72,,,50743,149660,439029,316007
Romania,ROU,2009,4188.93,,,70817,155199,470567,371393
Romania,ROU,2010,4100,,,69887,154464,428891,349021
Romania,ROU,2011,4100,,,69503,142306,454415,327025
Romania,ROU,2012,4233.01,,,76237,114464,442942,351704
Romania,ROU,2013,4389.72,,,76599,96179,396070,322893
Romania,ROU,2014,4455.88,,,76860,107581,459756,396995
Romania,ROU,2015,4505.54,,,79623,118851,470055,410783
Romania,ROU,2016,4508.42,,,87024,116177,500777,418720
Romania,ROU,2017,4544.03,,,83155,110991,491906,436040
Romania,ROU,2018,,,,52120,78760,426990,479867
Romania,ROU,2019,,,,54910,73730,398730,507106
Romania,ROU,2020,,,,54640,87490,388170,
Romania,ROU,2021,,,,57390,82720,391390,451850
Romania,ROU,2022,,,,62090,82640,344970,475450
